age,subscription_type,watch_hours,last_login_days,monthly_fee,churned,number_of_profiles,avg_watch_time_per_day,gender_Female,gender_Male,gender_Other,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Desktop,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Credit Card,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Action,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
34,2.0,13.49,51,17.99,1,1,0.26,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
26,2.0,26.05,42,17.99,0,4,0.61,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
59,2.0,8.86,35,17.99,0,5,0.25,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,2.0,8.74,49,17.99,1,1,0.17,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0.0,0.8,35,8.99,1,1,0.02,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
44,0.0,16.91,23,8.99,0,4,0.7,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62,0.0,7.12,10,8.99,0,1,0.65,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,1.0,5.68,54,13.99,1,3,0.1,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
49,0.0,18.19,23,8.99,0,3,0.76,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,2.0,10.14,42,17.99,0,5,0.24,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
69,2.0,20.85,57,17.99,0,4,0.36,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,2.0,14.3,32,17.99,1,5,0.43,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
51,1.0,18.3,56,13.99,1,3,0.32,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32,2.0,3.64,12,17.99,0,4,0.28,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
53,2.0,1.25,37,17.99,1,5,0.03,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
44,0.0,3.72,37,8.99,1,1,0.1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25,0.0,1.27,43,8.99,1,2,0.03,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,2.0,2.52,32,17.99,1,4,0.08,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
68,1.0,1.68,33,13.99,1,3,0.05,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,2.0,0.43,23,17.99,0,4,0.02,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
43,0.0,50.47,37,8.99,0,4,1.33,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65,0.0,3.46,48,8.99,1,4,0.07,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
38,0.0,5.46,5,8.99,0,2,0.91,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
61,2.0,2.22,43,17.99,1,4,0.05,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
68,2.0,27.23,53,17.99,0,3,0.5,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,1.0,8.18,36,13.99,1,2,0.22,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,2.0,4.6,16,17.99,0,4,0.27,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
54,0.0,12.13,50,8.99,1,1,0.24,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
63,0.0,3.65,55,8.99,1,5,0.07,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,0.0,10.87,31,8.99,1,4,0.34,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54,0.0,30.06,37,8.99,0,2,0.79,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
62,2.0,2.68,55,17.99,1,1,0.05,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
54,1.0,15.72,0,13.99,0,5,15.72,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,1.0,2.31,28,13.99,1,1,0.08,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
64,1.0,22.72,32,13.99,0,1,0.69,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,2.0,4.76,27,17.99,1,4,0.17,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,2.0,2.74,19,17.99,1,3,0.14,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,1.0,17.42,27,13.99,0,5,0.62,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56,2.0,10.22,56,17.99,0,5,0.18,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20,2.0,5.12,18,17.99,0,1,0.27,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19,2.0,2.3,1,17.99,0,3,1.15,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1.0,1.45,0,13.99,0,5,1.45,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57,2.0,19.3,42,17.99,1,4,0.45,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
61,2.0,34.86,23,17.99,0,3,1.45,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,1.0,4.89,58,13.99,1,2,0.08,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47,1.0,24.11,31,13.99,0,3,0.75,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68,1.0,81.07,42,13.99,0,1,1.89,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,0.0,0.86,5,8.99,1,2,0.14,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
42,2.0,1.91,44,17.99,1,1,0.04,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59,0.0,14.32,47,8.99,1,1,0.3,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59,0.0,0.09,25,8.99,1,2,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,2.0,9.68,57,17.99,1,1,0.17,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24,1.0,13.71,51,13.99,1,1,0.26,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,2.0,11.99,54,17.99,1,2,0.22,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,2.0,7.18,53,17.99,0,4,0.13,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
39,1.0,31.83,2,13.99,0,5,10.61,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,1.0,7.26,43,13.99,1,1,0.17,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
64,2.0,3.51,30,17.99,0,5,0.11,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
25,2.0,16.61,34,17.99,0,4,0.47,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,0.0,6.96,4,8.99,0,2,1.39,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
64,2.0,15.22,4,17.99,0,1,3.04,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
62,2.0,4.99,10,17.99,1,2,0.45,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
57,1.0,3.73,5,13.99,0,2,0.62,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24,2.0,30.8,19,17.99,0,5,1.54,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,0.0,36.62,43,8.99,0,4,0.83,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69,0.0,4.81,22,8.99,1,2,0.21,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20,1.0,4.28,14,13.99,0,5,0.29,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
46,1.0,10.98,20,13.99,0,5,0.52,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21,2.0,3.06,24,17.99,0,4,0.12,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,1.0,16.86,34,13.99,1,2,0.48,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
40,1.0,9.41,46,13.99,1,3,0.2,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21,0.0,54.56,11,8.99,0,5,4.55,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18,2.0,1.61,29,17.99,1,1,0.05,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18,2.0,0.38,37,17.99,1,5,0.01,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
31,2.0,0.54,16,17.99,1,1,0.03,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,0.0,5.8,39,8.99,1,4,0.14,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33,1.0,6.15,13,13.99,0,5,0.44,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
33,1.0,3.98,49,13.99,1,4,0.08,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31,2.0,1.9,31,17.99,1,1,0.06,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,2.0,7.93,60,17.99,0,4,0.13,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
29,1.0,1.23,50,13.99,1,3,0.02,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46,0.0,8.69,35,8.99,1,1,0.24,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
60,0.0,21.16,23,8.99,0,5,0.88,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
52,1.0,8.61,45,13.99,1,3,0.19,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1.0,14.41,51,13.99,1,1,0.28,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
25,1.0,1.36,4,13.99,0,5,0.27,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0.0,0.03,51,8.99,1,1,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63,1.0,45.57,53,13.99,0,4,0.84,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,0.0,19.21,57,8.99,1,4,0.33,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,1.0,0.83,12,13.99,1,4,0.06,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1.0,9.39,41,13.99,0,5,0.22,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,2.0,3.31,59,17.99,1,1,0.06,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,2.0,0.87,48,17.99,1,4,0.02,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
39,2.0,2.99,46,17.99,1,4,0.06,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
67,2.0,15.71,20,17.99,0,5,0.75,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,1.0,55.93,43,13.99,0,1,1.27,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
19,0.0,40.16,20,8.99,0,3,1.91,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
65,2.0,11.56,18,17.99,0,1,0.61,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,0.0,7.93,60,8.99,1,1,0.13,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58,1.0,23.72,34,13.99,0,4,0.68,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
25,2.0,17.57,16,17.99,0,4,1.03,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
65,1.0,0.53,1,13.99,0,5,0.27,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65,2.0,27.63,8,17.99,0,5,3.07,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
28,2.0,50.96,23,17.99,0,3,2.12,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57,0.0,3.09,43,8.99,1,5,0.07,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,1.0,1.09,37,13.99,1,5,0.03,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66,1.0,10.25,28,13.99,0,4,0.35,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,2.0,17.56,13,17.99,0,3,1.25,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
66,2.0,32.92,33,17.99,0,4,0.97,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,0.0,1.71,3,8.99,1,3,0.43,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,0.0,18.51,11,8.99,0,3,1.54,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
51,1.0,13.68,3,13.99,0,4,3.42,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,2.0,11.61,38,17.99,1,3,0.3,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66,2.0,14.44,48,17.99,1,3,0.29,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
29,1.0,8.31,30,13.99,0,1,0.27,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32,0.0,11.48,34,8.99,1,1,0.33,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
43,2.0,1.99,17,17.99,1,5,0.11,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
61,1.0,8.12,56,13.99,0,4,0.14,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
44,0.0,1.4,58,8.99,1,5,0.02,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35,1.0,4.13,32,13.99,1,1,0.13,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
67,0.0,23.72,49,8.99,1,5,0.47,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
67,1.0,8.12,26,13.99,0,3,0.3,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
46,1.0,1.24,60,13.99,1,5,0.02,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
41,1.0,22.67,51,13.99,0,2,0.44,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0.0,13.35,17,8.99,0,1,0.74,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
48,2.0,25.07,29,17.99,0,4,0.84,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
62,1.0,5.47,31,13.99,1,1,0.17,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0.0,11.65,22,8.99,0,2,0.51,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,0.0,1.79,14,8.99,1,1,0.12,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0.0,5.61,18,8.99,1,2,0.3,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,1.0,3.26,39,13.99,1,2,0.08,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
42,1.0,3.67,13,13.99,1,3,0.26,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
24,2.0,1.12,55,17.99,1,5,0.02,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
38,2.0,15.94,54,17.99,1,2,0.29,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,2.0,8.32,48,17.99,1,5,0.17,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65,2.0,22.68,40,17.99,0,2,0.55,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
24,2.0,0.58,57,17.99,1,3,0.01,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
56,0.0,11.81,14,8.99,0,2,0.79,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0.0,0.95,44,8.99,1,4,0.02,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26,2.0,0.67,8,17.99,0,4,0.07,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,2.0,3.67,19,17.99,0,5,0.18,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
57,1.0,16.97,55,13.99,1,4,0.3,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
54,1.0,8.61,11,13.99,0,3,0.72,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
48,2.0,4.15,53,17.99,1,4,0.08,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,0.0,6.63,24,8.99,1,3,0.27,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
70,0.0,13.01,32,8.99,1,2,0.39,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
53,1.0,20.82,13,13.99,0,2,1.49,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48,2.0,5.85,3,17.99,0,4,1.46,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
63,0.0,8.83,13,8.99,0,4,0.63,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67,2.0,31.33,29,17.99,0,2,1.04,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
54,0.0,0.5,54,8.99,1,1,0.01,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,2.0,8.39,59,17.99,1,3,0.14,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,0.0,18.39,44,8.99,1,1,0.41,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
24,0.0,12.03,28,8.99,0,4,0.41,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
69,0.0,0.64,21,8.99,1,1,0.03,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,1.0,3.9,32,13.99,1,5,0.12,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
64,0.0,4.86,33,8.99,1,5,0.14,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
57,2.0,28.21,1,17.99,0,5,14.11,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,0.0,10.01,46,8.99,1,3,0.21,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0.0,4.45,60,8.99,1,4,0.07,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,2.0,33.81,5,17.99,0,2,5.64,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
21,2.0,9.85,54,17.99,1,1,0.18,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
63,1.0,6.37,48,13.99,0,5,0.13,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,1.0,24.23,52,13.99,0,2,0.46,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
57,0.0,52.8,0,8.99,0,2,52.8,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
63,0.0,15.77,2,8.99,0,4,5.26,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
69,0.0,13.94,32,8.99,1,1,0.42,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
